Data,TSM-PS12(5),TSM-AS10(11),TSM-AS34(6),TSM-PS20(6),TSM-PS19(5),TSM-AS20(11),TSM-AS19(11),TSM-AS27(5),TSM-AS18(11),TSM-AS11(11),TSM-AS17(11),TSM-AS35(5),TSM-AS12(11),TSM-PS33(5),TSM-PS27(5),TSM-AS33(5),TSM-AS39(5),TSM-AS36(5),TSM-AS30(5),TSM-AS29(5),TSM-AS5(11),TSM-AS37(5),TSM-AS31(5),TSM-PS32(5),PRM1,PRM2,PRM3,PRM4,PRM5,PRM6,PRM7,PRM8,PRM9,PRM10,PRM11,PRM12,PRM13,PRM14,PRM15,PRM16,PRM17,PRM18,PRM19,PRM20,PRM21,PRM22,PRM23,PRM24
1996-10-01,23.3029,23.9555,22.5283,22.0295,21.7916,20.4223,22.0534,21.7996,23.8456,24.4583,25.4556,19.7489,26.0109,20.4264,19.3532,20.5378,19.2107,19.4605,22.1761,22.7185,25.8248,19.2252,21.7629,22.0895,69.9665,74.8752,67.7917,49.8899,42.4554,49.1817,87.3252,97.3769,104.543,72.1927,54.8724,61.4741,177.806,144.354,124.586,84.2755,71.28,91.6658,274.318,174.691,125.097,84.9437,99.2553,143.964
1996-11-01,21.461,24.3882,20.7982,20.1966,20.5605,21.506,23.1971,20.6015,25.1538,25.5205,26.3886,18.8951,26.9642,19.3618,17.9848,19.3649,17.7933,18.4472,20.8187,21.604,26.006,17.8853,20.3471,20.7793,164.199,177.109,201.525,260.378,303.312,274.099,164.033,197.487,241.492,237.491,196.397,183.947,180.266,226.485,247.956,204.604,152.779,150.648,205.977,246.642,250.011,206.776,219.034,212.539
1996-12-01,19.7934,25.7341,19.5659,18.2844,19.633,23.2196,24.3584,19.4576,26.2216,26.944,27.4914,17.451,27.5187,18.2349,17.1688,18.4625,16.8653,17.0321,19.7739,20.3983,26.7721,16.8666,19.4528,19.373,164.109,158.365,149.933,149.242,155.797,153.972,157.647,142.281,126.995,133.681,149.669,150.373,159.733,125.163,110.438,114.694,150.31,151.927,148.343,128.479,117.309,105.066,119.021,116.228
1997-01-01,19.4655,27.1733,17.9668,17.25,19.3258,24.7867,25.8047,18.3712,27.2076,28.3122,28.3143,17.1085,28.1773,17.8227,17.2085,17.4625,15.903,16.5855,19.3694,20.0353,27.8568,16.291,19.019,18.54,434.002,440.734,444.362,452.301,482.806,467.746,430.259,443.288,439.344,416.014,407.228,398.152,408.309,411.647,418.383,375.259,328.442,340.561,426.363,378.927,367.422,375.336,415.047,384.628
1997-02-01,18.7615,27.8852,17.7034,17.3347,18.8356,25.1639,26.0989,18.0903,27.4745,28.4719,28.5857,16.7061,28.4518,17.1954,16.8909,17.2592,15.3929,16.3369,19.0051,19.6682,28.5689,15.8029,18.5486,18.4529,255.546,256.17,226.2,159.651,119.768,98.67,248.037,254.549,230.015,176.144,115.923,91.6391,188.422,207.977,223.7,209.375,154.874,115.445,168.468,169.539,172.084,173.643,169.736,143.641
1997-03-01,18.8862,28.211,17.1643,17.1614,18.6888,24.8604,25.899,18.0666,27.2654,28.5523,28.0687,17.8194,28.2183,17.7188,17.241,17.1727,15.5505,17.2888,19.7386,20.4732,29.2282,16.593,19.1853,18.9651,614.713,600.521,531.708,472.378,466.367,456.341,595.705,558.598,459.637,432.913,414.272,396.131,468.595,426.879,396.444,405.286,399.491,395.937,380.941,358.737,338.165,334.219,329.122,377.209
1997-04-01,19.6325,27.4528,18.5708,18.0104,18.9951,24.0345,25.2808,18.5108,26.4334,27.511,26.7074,18.659,27.7731,19.3951,17.5961,17.8295,16.4543,18.3879,20.8459,21.3579,28.1702,18.2476,20.3594,20.9454,109.105,127.865,166.036,180.008,206.949,261.557,108.124,107.597,129.185,140.758,145.087,184.838,174.08,120.086,114.843,153.108,146.729,147.347,210.205,129.429,110.537,144.716,157.262,178.996
1997-05-01,21.0228,26.725,19.9714,18.7812,19.9974,23.0012,23.9637,19.4502,24.8783,25.6116,25.5204,20.3458,26.7759,20.5046,19.3002,19.2167,17.9569,19.761,22.4179,22.9162,26.6577,19.4087,21.8535,22.2536,48.3323,57.8093,82.0829,71.2049,62.8742,73.7081,46.0124,60.9372,91.2222,78.1734,61.285,82.0912,69.7968,80.7314,102.949,106.563,98.5602,93.7159,80.1193,82.5593,82.138,78.8879,87.1504,77.6293
1997-06-01,23.4396,25.3815,21.7542,20.5619,21.7943,21.7545,23.1163,20.6204,24.15,24.0261,24.8194,22.1852,26.0164,22.4694,21.4986,20.0147,19.1964,21.966,24.962,24.8164,24.5746,21.5062,24.0936,24.0111,1.71743,3.91018,7.5124,9.95022,19.8303,20.2192,2.47352,2.51989,3.7561,3.62529,3.87951,5.48104,4.17068,2.82289,1.64054,0.838643,0.875026,1.47597,6.43673,5.10121,3.68888,0.766952,1.12633,3.4002
1997-07-01,25.3807,24.1005,23.4886,22.8077,23.6349,20.8537,22.5929,21.7983,23.7844,22.7737,24.3982,23.7895,25.6787,22.2886,22.9819,21.0681,20.0668,22.9721,25.4327,25.9966,23.1732,22.0928,24.3384,23.8398,11.6842,28.8851,29.6311,16.0844,0.676862,0.0250545,12.0594,50.1476,97.0942,52.098,4.0934,0.163279,13.8843,58.8932,115.501,69.8319,3.63451,0.288065,5.50038,30.5509,49.7833,26.1796,1.43347,0.338841
1997-08-01,26.1034,23.4681,23.9471,24.4105,24.1096,20.4002,22.0742,21.9711,23.3812,22.6233,24.1504,23.7647,25.5552,21.9395,22.9155,20.9771,19.8307,23.4377,25.3313,25.5224,23.6521,22.628,24.2841,23.9789,33.5405,36.9485,32.1148,12.7979,4.04858,3.23351,43.1748,36.2169,22.2303,8.78131,1.63048,1.64819,76.8245,49.2768,26.8368,10.3547,1.40623,1.91217,91.8551,62.8551,39.4031,16.5051,15.8598,8.58685
1997-09-01,25.5861,23.4148,23.8423,24.2968,23.6852,19.9985,21.9004,21.4691,24.006,23.0947,25.2394,22.058,26.1638,21.7133,22.1988,20.6672,19.4423,21.6973,23.9794,24.1285,24.4203,21.8803,23.4771,23.5186,10.5608,11.3249,11.3774,10.7255,9.74187,8.81817,27.2086,25.3706,25.7436,22.9252,19.7366,20.1981,102.708,69.3965,39.0072,32.7079,30.0676,27.4244,184.879,123.534,89.7823,48.588,40.1713,32.6101
1997-10-01,24.9381,23.7257,22.3621,23.2756,23.0876,20.4512,22.3277,20.3345,24.6322,23.8742,26.1601,20.6427,26.9412,20.9589,21.1998,19.7071,18.7671,20.5865,22.8981,23.034,25.0155,20.7115,22.5899,21.9087,67.0026,68.4464,62.119,51.1566,53.3953,69.5427,71.9844,83.7199,97.614,86.2005,62.6461,68.4264,77.4279,102.709,114.065,119.921,109.013,104.841,92.0285,122.824,136.825,144.484,145.178,134.39
1997-11-01,24.1228,24.1879,20.6827,22.4411,22.4259,20.9264,22.9529,19.5119,25.6409,24.5753,26.7793,18.6901,27.4894,20.103,20.3846,18.621,17.7007,18.9943,21.419,21.3222,25.1533,18.9357,21.286,21.1939,10.5395,23.6775,46.4067,76.9251,88.5606,82.2651,20.154,36.0073,68.2033,84.428,95.7429,101.244,79.2176,91.1385,87.2277,86.0297,97.7956,97.8887,144.135,135.285,120.774,87.2274,86.9736,86.0874
1997-12-01,22.9976,25.0033,19.0024,21.6488,20.9165,22.0625,23.3839,18.8293,25.5396,25.5261,27.1697,17.853,27.3965,18.2901,18.8375,17.7449,16.5291,17.7899,20.7198,21.0613,25.8796,17.8391,20.251,19.5403,162.226,183.925,222.995,321.755,325.146,241.872,171.132,194.082,235.372,299.525,270.552,195.893,178.661,191.112,208.149,228.423,192.756,171.707,213.733,192.847,187.491,165.575,123.261,138.493
1998-01-01,22.2839,26.2801,18.3223,20.1714,20.3587,23.2325,24.0632,18.2125,25.6983,27.0691,27.231,17.4763,27.6565,17.7977,18.3137,17.3948,16.2453,17.2054,20.0648,20.5809,27.0502,17.0654,19.5145,18.9844,247.879,276.585,333.314,367.298,384.388,431.118,228.229,249.598,284.111,322.261,338.016,337.38,221.008,266.714,278.793,307.79,283.691,251.354,254.256,306.046,312.16,276.518,241.863,257.953
1998-02-01,22.1551,26.9857,18.1971,19.4497,20.4162,23.817,24.5318,18.1155,25.8466,27.5863,27.0814,17.5194,27.6664,17.5297,18.1293,17.7009,16.4813,17.2286,20.1609,20.7302,27.7124,17.2328,19.6277,18.3149,302.932,289.754,246.491,208.021,212.854,221.821,281.389,269.582,228.641,215.46,241.378,240.528,191.22,203.129,209.665,239.605,285.949,231.724,141.537,172.643,211.196,272.487,286.91,201.159
1998-03-01,22.0763,26.8014,17.8669,19.3175,20.2502,23.4219,24.2032,18.3486,25.566,26.8114,26.6404,17.3978,27.3752,17.833,18.3739,17.9889,16.911,16.7968,19.9054,20.575,27.5467,16.875,19.5966,18.8605,249.275,255.036,268.044,294.423,330.885,350.992,254.893,225.831,208.972,251.599,309.912,334.082,293.131,224.027,181.126,213.699,307.547,331.279,321.467,245.384,197.059,175.719,195.973,233.141
1998-04-01,22.9492,25.9057,18.2992,19.4382,20.7094,22.5409,23.674,19.4959,25.0152,25.6048,26.1637,18.4857,27.0841,18.8925,19.6106,18.9145,17.5,17.9414,21.5471,21.8197,26.5273,17.8398,20.804,19.8241,138.757,143.36,154.01,179.197,181.02,139.6,139.826,120.19,105.026,142.901,158.761,123.956,181.99,128.993,81.775,102.935,120.764,105.254,211.084,172.492,123.685,85.2921,98.4544,97.516
1998-05-01,24.1482,24.684,19.5408,20.41,21.3179,21.7786,23.1807,20.8896,24.5514,23.7856,25.2893,19.6622,26.5044,19.7566,20.8324,20.2271,18.472,19.0629,23.0019,23.173,23.7949,19.1692,22.6402,20.7939,131.776,137.647,148.727,179.661,211.04,187.535,123.879,120.8,108.507,128.184,167.73,167.614,96.4026,103.233,93.3714,77.1288,95.7561,111.28,82.8993,109.38,115.586,96.7515,85.2397,80.1871
1998-06-01,25.765,23.5268,20.5657,22.0322,22.2368,20.9373,22.5943,21.3606,24.1564,22.3199,24.9939,21.3197,25.888,20.7943,22.0403,20.8452,20.1007,21.4217,25.4335,25.3857,22.603,21.5636,24.9285,21.5191,5.91769,10.9962,17.4772,16.8382,16.6898,26.398,5.80175,8.90522,15.5801,17.2894,19.9697,29.6446,14.6627,14.313,17.1049,19.6099,24.3353,23.2554,20.199,17.3205,16.0542,16.0173,22.3299,17.2133
1998-07-01,26.632,22.8223,22.1646,23.7684,23.0845,20.2555,21.8168,22.2529,23.4207,21.6971,24.3673,22.8038,25.3245,20.7805,22.4029,22.1534,21.4737,22.9432,26.7894,26.6608,23.0421,23.2836,25.7661,22.2477,18.9616,28.9468,46.0566,44.7065,41.8699,33.0142,19.4046,31.0123,40.8157,37.5299,32.6883,28.2251,22.8383,43.8188,48.5591,31.4911,19.9938,22.4735,22.9442,52.663,60.0774,42.6089,30.6136,16.7336
1998-08-01,26.9611,22.8093,23.1946,24.7455,23.6489,20.4604,22.114,22.5355,23.686,22.1812,24.7362,22.3233,25.7436,21.0729,22.229,22.334,21.4083,22.4173,26.4838,26.0016,23.8224,23.0834,25.8547,22.4719,20.5331,26.039,35.9853,39.5577,40.4616,30.1499,29.8712,26.8263,26.5687,27.2609,23.7751,17.4552,64.2457,38.7887,24.6381,20.26,15.9478,9.36533,86.5031,55.3435,33.3876,22.4385,28.7449,13.7906
1998-09-01,26.5767,23.6671,23.0452,24.5977,23.4211,20.5685,23.0076,22.0313,24.861,23.8552,25.5884,20.6786,26.5224,20.6121,21.3578,21.7335,20.7277,21.0429,24.6747,23.9938,25.0178,21.7134,24.6231,21.9202,45.2362,40.9659,34.6552,36.387,36.5457,32.7633,48.5349,41.5053,34.9945,42.4749,46.1163,40.756,61.525,46.818,30.5343,41.3208,49.3724,38.5352,84.5433,72.8224,55.0239,32.2148,37.317,47.1298
1998-10-01,25.7519,24.606,21.4195,23.5844,23.0443,21.4135,23.7202,21.7017,25.9452,25.4975,26.7012,19.5509,27.1025,20.1938,20.7272,21.1269,19.7103,19.2677,22.7599,22.711,26.1664,19.2495,22.5938,20.9105,26.2912,28.1262,36.8183,45.79,52.3623,57.0815,32.241,39.3087,52.9029,53.4567,52.2641,64.6641,69.668,72.8263,68.5185,62.0156,54.7342,67.6277,105.52,103.561,108.773,116.93,109.733,98.7686
1998-11-01,23.9524,25.6467,20.4982,22.1356,21.7713,22.4806,24.5321,20.723,26.6836,26.7845,27.4627,18.0268,27.5516,19.2041,19.5934,20.1698,18.7724,17.9247,21.4166,21.1944,27.0354,17.7718,21.4344,19.9287,105.049,118.889,149.684,159.655,176.574,217.606,137.457,131.526,149.465,151.421,147.326,161.497,239.127,198.672,167.691,162.919,121.876,102.593,322.894,263.942,219.784,184.618,157.929,118.875
1998-12-01,22.7676,26.6723,19.1384,20.623,21.0586,23.1522,24.7675,19.483,26.8525,27.9648,28.218,17.3395,28.2793,18.4648,18.6455,18.8113,17.7195,17.4002,20.687,20.506,27.7667,17.3215,20.6856,19.1656,159.741,160.016,149.943,144.564,168.3,204.223,168.276,147.736,121.939,121.27,148.702,187.855,207.248,162.49,118.785,130.993,194.508,188.239,241.98,201.43,167.169,140.785,164.395,156.13
1999-01-01,21.5078,27.7429,18.5524,19.5328,20.239,23.8778,25.2207,18.1341,27.0202,28.7708,28.3241,16.7489,28.5325,17.9825,17.5172,17.3792,16.6275,16.4451,19.5959,19.961,28.5301,16.4545,19.0919,18.6718,182.045,199.204,237.188,255.282,241.159,243.372,170.493,185.923,219.793,261.383,252.426,261.694,153.395,174.594,200.367,268.151,253.485,234.618,157.915,179.982,201.305,246.604,235.954,215.568
1999-02-01,20.4307,28.3809,18.0141,18.3636,19.4866,24.3955,25.7339,17.8129,27.4863,28.9867,28.7473,16.7655,28.8599,17.5971,17.189,17.2521,16.315,16.5569,19.5312,19.8553,28.9867,16.5405,19.0345,18.5058,314.866,316.702,302.212,276.253,281.519,288.066,302.057,313.979,307.111,269.469,210.692,218.409,269.014,293.267,303.494,279.371,229.237,232.887,232.767,269.757,263.346,210.615,183.736,185.51
1999-03-01,20.2258,28.3166,17.9541,17.8432,19.2691,24.0691,25.5471,17.6483,27.2976,28.7519,28.4796,17.2104,28.8244,17.7668,17.2006,17.1981,16.2923,17.1259,20.4559,20.2893,29.0146,17.3062,20.0521,19.2065,412.547,427.045,443.156,435.1,458.164,547.116,415.959,437.078,465.482,456.457,427.763,467.809,456.799,475.598,483.076,496.948,439.007,416.431,466.533,507.074,497.243,476.117,469.512,433.241
1999-04-01,20.6067,27.363,18.5449,18.0126,19.3264,23.5954,24.9264,18.6928,26.4937,27.6368,27.5223,17.9145,28.0916,18.5726,18.0989,18.3895,17.3607,17.9309,21.3374,21.0876,27.7979,18.3161,21.1994,20.1132,189.142,194.158,208.786,190.986,199.857,237.259,174.251,177.506,173.481,154.925,132.821,161.989,221.234,250.744,211.731,202.419,185.081,166.462,265.287,345.31,312.399,204.154,174.612,188.727
1999-05-01,22.1236,25.9637,19.417,19.037,20.2368,22.6116,24.2627,19.7807,25.6682,25.9754,26.2263,20.1612,27.2334,19.1812,19.4253,19.7164,19.2774,20.3129,23.6147,23.5467,25.9283,20.606,23.0699,21.1985,317.993,316.211,288.644,220.232,206.701,222.908,289.061,280.219,247.159,195.111,159.87,170.065,196.651,210.272,227.566,233.639,212.99,203.603,132.599,162.423,186.736,201.621,192.856,182.568
1999-06-01,23.761,24.7957,21.2413,21.0359,21.5125,21.7404,23.5427,21.7005,24.9375,24.271,25.4857,21.9807,26.9037,20.2778,20.6761,21.5856,20.842,22.4347,25.5518,25.3344,24.2525,23.0184,25.0708,22.6149,7.53392,11.4161,20.2998,25.9746,22.12,9.25347,9.47112,12.3319,18.0695,21.9236,15.8728,5.78324,17.7714,16.5826,17.7938,16.7897,9.55191,8.08113,22.0996,22.4116,21.3798,19.2308,27.4093,25.1061
1999-07-01,25.1885,23.5273,22.5394,22.7377,22.6638,20.3608,22.0056,22.8685,23.7757,22.7906,25.0603,22.8669,26.3778,20.7927,21.8991,22.6831,21.9765,23.7734,26.6861,26.4525,23.6725,24.5404,26.4961,22.9611,4.83571,8.26581,11.916,8.67396,10.4532,10.4123,3.4863,4.02974,3.15448,2.45974,2.23833,2.77246,2.30746,1.33377,0.53301,0.263824,0.11095,0.213836,1.83257,0.679331,0.101002,0.0,0.0260872,0.0
1999-08-01,25.7508,23.2506,23.0719,23.8461,23.2842,20.0238,21.7072,22.9998,23.5757,22.7927,25.3892,23.2005,26.4391,20.6788,21.9437,22.7659,21.558,23.1346,25.7425,26.1624,24.2456,23.3132,25.3242,22.705,14.0094,12.5959,12.1721,19.6101,31.4198,33.1094,12.0879,10.281,8.14812,12.0067,15.1949,15.057,11.9474,6.18693,3.37172,3.78023,3.93425,3.86921,11.3944,5.18676,1.87132,0.805774,0.432562,0.548915
1999-09-01,25.2008,23.1625,23.8431,23.6919,22.8413,19.8054,22.0181,22.5038,24.1445,23.4684,25.7946,20.9912,26.6863,20.2812,20.6045,22.0108,20.8778,21.0549,24.2501,24.4611,24.8997,21.6355,24.2004,21.967,31.7507,41.4877,67.7525,75.9021,71.4553,67.7059,49.789,73.646,102.421,76.7203,37.4208,28.2484,122.248,160.13,144.32,87.7262,36.5447,32.2077,189.841,244.433,220.616,109.754,72.9924,86.0936
1999-10-01,23.7045,24.1381,21.5976,22.3257,21.8332,20.4075,22.581,21.4025,24.8711,24.8912,26.2866,19.6457,27.0917,19.5206,19.4706,20.8378,19.6585,19.6977,22.8123,22.9468,26.0716,20.1717,22.7316,20.8481,52.3609,48.9665,39.938,45.4146,72.927,93.5749,52.6719,53.7783,58.9711,75.0494,100.46,125.432,78.468,90.3691,78.999,98.7886,118.452,119.397,119.502,142.351,143.006,118.14,99.9816,82.2274
1999-11-01,22.0002,24.5322,20.1469,20.7184,20.5465,21.1247,23.1913,20.4798,25.5936,25.815,27.3773,17.9932,27.8001,18.5673,18.3336,19.9564,18.6979,18.0204,21.2226,21.0314,26.1405,18.7035,21.3553,20.0695,123.093,108.247,79.7673,84.3234,124.066,126.52,150.744,123.0,106.002,101.481,95.5975,91.8267,216.51,173.538,129.219,114.471,102.604,98.4693,283.835,241.337,213.832,176.743,155.071,149.429
1999-12-01,20.3976,25.5142,18.469,19.132,19.646,22.5626,23.7134,19.6353,25.8342,26.6345,27.7894,17.2153,27.9983,17.84,17.4131,18.7765,17.1239,16.7544,19.8796,20.2473,26.5532,16.9851,19.8189,19.2534,180.798,166.951,139.043,169.856,254.301,291.166,226.785,216.567,201.252,212.546,293.657,328.719,262.482,247.827,227.87,201.3,281.087,318.706,292.49,268.471,250.838,218.852,279.626,346.747
2000-01-01,19.4738,26.895,17.5935,17.9416,18.8325,24.0557,24.9788,18.6049,26.2409,27.9831,27.9335,16.782,27.9139,17.327,16.829,17.6301,16.1683,16.0899,19.2145,19.8235,27.8466,16.4125,19.1177,18.8593,306.512,280.709,225.087,201.224,209.315,184.176,292.797,315.871,307.64,270.462,193.765,181.11,289.005,319.251,328.14,288.162,227.931,247.881,308.145,311.163,304.616,259.993,249.413,274.347
2000-02-01,18.9693,27.7436,17.3748,17.2296,18.6919,24.469,25.597,18.0609,26.8034,28.7815,27.9915,16.9163,28.1121,17.2509,16.9331,17.5102,16.3452,16.3573,19.5602,20.2333,28.6809,16.5774,19.2313,18.5715,370.731,354.253,277.329,259.935,289.506,320.926,314.039,411.361,416.233,383.606,362.708,374.657,290.991,414.421,461.156,445.288,397.064,361.165,347.251,412.539,453.601,443.112,391.24,354.931
2000-03-01,19.3657,27.9177,17.5336,17.4062,18.9211,24.5388,25.9144,18.0927,27.1237,28.5389,28.1522,16.7209,28.4301,17.5743,17.6078,17.6302,16.7938,16.4244,19.8454,19.8965,28.7753,17.0331,19.7242,18.7331,371.163,361.808,280.929,291.687,324.664,266.551,328.542,377.418,379.237,398.918,393.703,339.225,327.271,376.606,394.676,425.727,469.89,391.326,356.07,370.952,361.89,350.495,374.72,290.584
2000-04-01,19.9166,27.283,18.0697,18.0503,18.9503,23.5852,25.0904,18.9124,26.4098,27.2979,27.1939,17.3392,27.7893,18.2965,18.0752,18.6958,17.9367,16.9863,20.3699,20.1714,28.1297,18.1432,20.995,19.7927,308.751,298.344,208.994,206.562,287.209,330.042,214.439,294.59,283.406,264.479,302.958,326.166,186.677,297.089,319.635,305.393,370.778,342.988,212.175,315.122,329.478,306.26,397.049,358.199
2000-05-01,21.3088,25.9685,19.5046,18.8804,19.8422,22.458,23.8264,20.316,25.2626,25.4796,26.1528,19.331,27.0576,19.7926,19.3424,19.6757,19.1007,19.0441,22.4415,22.0646,25.8942,20.1639,22.7454,21.5292,122.705,111.323,81.6113,78.1883,97.699,101.194,65.1373,51.441,47.9807,72.8883,105.443,115.657,43.9798,41.3317,37.2546,74.87,163.048,161.499,48.6222,53.2925,49.4013,65.3758,125.016,131.833
2000-06-01,23.2309,25.0794,21.1285,20.4327,21.3522,21.7574,23.0279,22.0907,24.3765,24.0558,25.4497,21.5973,26.3849,21.6986,20.7591,21.061,19.9276,21.6772,24.417,24.628,24.5579,21.7863,23.8108,23.5015,143.948,92.5385,69.0703,57.95,38.1976,26.9264,66.0724,54.9945,49.267,41.5161,33.5744,26.5735,30.8833,37.9067,39.0626,30.9288,39.206,36.3489,14.0901,31.2523,32.5559,24.3151,41.4908,36.5317
2000-07-01,25.15,23.9911,22.9031,22.2036,23.0689,20.7389,22.1688,22.9631,23.465,22.8408,24.71,21.8298,25.6562,22.7961,22.2172,22.0969,21.0999,22.7423,25.789,25.2181,23.8438,22.8845,25.2703,24.4864,104.817,98.8318,71.7156,60.07,82.8875,98.682,50.8183,64.2074,63.2065,63.3932,60.7053,63.0543,31.0107,47.7577,58.1617,65.3235,57.9865,57.647,25.0011,40.4278,44.0854,38.8306,36.3821,56.0844
2000-08-01,25.6224,23.2643,23.1635,23.7078,23.4683,20.4519,22.154,22.6508,23.5005,22.3436,24.7001,22.3324,25.7121,22.1085,22.136,21.8111,20.705,22.539,25.3532,25.4895,23.8833,22.4301,25.0217,23.9698,20.4463,16.0682,9.51927,9.47724,20.3798,34.1685,36.9588,29.6178,24.8592,15.9972,10.3328,19.0193,56.6975,36.7711,27.2939,20.8837,10.2653,7.77165,83.5272,39.2097,20.8587,12.7048,5.37227,3.15262
2000-09-01,25.1678,23.4893,23.2618,23.5465,22.9967,20.439,22.4157,22.0886,23.7517,22.9579,24.6361,21.6829,25.8604,20.6044,21.1673,21.2736,20.0235,21.5273,24.1414,24.5273,24.7047,21.5372,24.1726,22.2234,81.9641,81.8839,79.7321,78.3712,72.1159,70.8865,94.4332,116.719,123.65,102.497,71.747,72.1063,107.905,128.887,132.18,113.715,63.9103,66.4625,126.512,140.388,140.01,112.732,76.7583,78.0934
2000-10-01,23.723,23.8099,22.3743,22.477,21.8401,20.8152,22.8476,20.7396,24.6165,24.0778,25.4193,20.2371,26.7153,19.2922,19.4973,20.2243,19.2578,19.6403,22.3179,23.0221,25.4892,19.9199,22.3563,20.9587,44.6007,25.6549,22.7032,32.7645,56.0377,55.1217,113.752,54.0656,34.9266,24.5858,29.3375,31.3687,168.57,87.3985,45.3775,22.9192,23.8382,23.0441,162.192,116.999,84.2731,65.1798,80.0985,57.3993
2000-11-01,21.7459,24.798,21.1289,20.8082,20.6026,21.914,23.5804,20.0288,25.5144,26.0389,26.4787,18.1978,27.314,18.5333,18.4153,19.5016,18.2224,18.0254,20.8987,21.4129,26.432,18.0241,20.7921,19.8043,97.2977,75.2039,70.657,62.7966,80.8146,115.457,127.159,141.878,135.001,98.5765,77.5481,96.9606,137.551,164.713,162.026,138.952,126.261,99.944,172.272,185.571,189.758,160.762,140.998,133.534
2000-12-01,19.9327,26.0101,19.4001,19.2136,19.3615,22.9428,23.9045,19.1875,25.7427,27.2563,26.9616,17.6125,27.5546,17.2351,17.3776,18.6818,17.4643,17.7817,20.4402,20.8668,26.7643,17.4008,20.0085,19.0487,176.873,176.76,160.58,152.115,172.596,201.255,268.386,231.103,207.088,180.305,161.496,219.34,335.987,263.374,227.385,204.885,127.43,163.706,371.135,283.462,248.638,217.664,146.69,190.084
2001-01-01,19.3144,27.2591,17.9413,17.7115,19.1487,24.3808,25.2436,18.5054,26.8658,28.1718,27.9575,17.1463,28.1995,16.9172,16.8922,17.9415,16.8374,17.1225,19.8583,20.3083,27.9318,16.8737,19.5226,18.4987,413.975,363.722,351.769,357.302,360.901,323.568,321.065,300.535,296.841,317.804,314.957,264.578,291.933,308.808,297.07,338.566,393.298,298.889,322.185,354.788,359.581,343.584,334.414,260.831
2001-02-01,19.2036,27.8921,17.4991,17.1288,19.2359,24.7683,25.4563,17.9712,26.7005,28.6672,28.0754,17.5075,28.3259,16.8085,17.241,17.5522,16.3417,17.2684,19.9354,20.4926,28.5738,16.7936,19.3132,18.3888,217.895,291.63,362.39,395.538,429.13,462.151,189.121,222.003,235.677,241.624,250.132,278.162,201.314,221.366,204.823,197.734,223.288,243.114,232.751,254.208,245.411,237.42,283.426,283.624
2001-03-01,19.1531,27.8842,17.6671,17.6554,19.013,24.4364,25.451,18.1036,26.6593,28.5354,27.9152,17.9348,28.2843,16.9671,17.255,17.802,16.5441,17.5109,20.3452,21.0337,28.4748,17.2288,19.876,18.3699,368.948,334.105,305.692,368.897,466.041,453.574,246.414,264.151,269.393,342.319,472.999,451.712,208.79,255.416,262.756,306.919,400.328,386.904,229.215,279.298,303.532,313.691,327.641,337.998
2001-04-01,19.7387,27.2466,17.8906,18.0546,19.2825,23.4253,24.7145,19.0975,25.8935,27.3637,26.9212,18.6437,27.7779,18.5047,18.1481,18.7089,17.6884,18.5256,21.6033,21.9769,27.4451,18.5334,21.1448,20.15,245.256,297.839,345.297,415.909,493.262,458.519,185.45,205.479,237.619,303.156,346.495,313.437,155.148,166.2,182.369,246.713,280.538,247.521,138.285,154.088,162.045,196.839,214.369,212.326
2001-05-01,21.3713,25.8584,19.4744,18.6449,20.018,22.4068,23.7593,20.572,24.9997,25.41,25.8269,20.3412,27.0603,20.1207,19.725,20.5934,19.796,20.6162,23.5231,23.8268,24.5824,21.3008,23.5131,22.0245,188.246,144.845,137.609,136.847,142.242,149.059,146.286,145.328,145.387,131.914,109.283,116.183,121.765,144.762,147.064,140.612,112.682,96.6111,129.504,155.443,170.559,182.443,186.038,156.029
2001-06-01,23.4548,24.361,21.4415,20.732,21.7885,21.3797,22.6105,22.2697,23.8469,23.5143,24.9679,23.0432,26.2402,21.9947,21.3358,22.2577,21.4203,23.036,25.855,25.9647,23.4803,22.8878,25.3842,23.9834,110.69,82.1016,87.4793,86.1817,79.2233,74.9513,66.8857,46.2597,44.265,46.4439,54.7157,48.8565,50.5314,44.789,31.5899,27.7325,27.1522,28.3389,55.3243,59.6968,48.9455,31.4336,35.9711,39.96
2001-07-01,25.4232,23.6049,23.154,22.7949,23.1475,20.7236,22.1149,22.7341,23.4538,22.7689,24.4704,23.7795,25.9541,22.4283,22.455,22.4742,21.375,24.2121,26.5323,26.716,23.1922,23.7636,25.8336,24.206,28.4942,30.853,36.6391,33.5768,26.661,28.937,26.595,35.2666,37.661,24.4654,12.0804,11.4601,22.0327,29.7663,33.5781,20.8181,9.574,8.63298,15.4874,21.7572,24.0364,20.2173,28.2909,22.5136
2001-08-01,26.5591,23.1467,24.4414,24.1396,23.9529,20.2417,21.9222,22.6024,23.5861,22.3763,24.7714,23.6164,26.0424,21.9766,22.3052,22.1273,21.1236,23.5094,26.0018,26.6109,23.4778,23.2377,25.0893,23.535,3.48907,4.09724,2.74868,1.08698,1.19015,1.37842,5.60811,10.7808,10.7394,2.95783,0.829672,0.561102,6.47304,9.5954,11.9173,5.77481,0.606892,0.593183,8.95256,5.76034,5.76956,4.39914,4.5405,2.313
